Full Name,Full Name URL,Primary Job Title,Location,Biography,Twitter,LinkedIn,Facebook,Schools Attended
Joshua Hudson,https://www.crunchbase.com/person/joshua-hudson-e55d,Technical Lead - Strategic Customer Engineering,"Denver, Colorado, United States",,,https://www.linkedin.com/in/jjh303/,,Indiana University - Purdue University Indianapolis
Joshua Jordan,https://www.crunchbase.com/person/joshua-jordan,Founder and CEO,"Albany, New York, United States","Josh Jordan is a solutions-focused Senior Executive and Software Architect with more than 10 years of success across the technology, software, healthcare, finance, e-commerce, and marketing industries. Leveraging extensive experience as an innovative software solutions architect and CEO of his own successful tech startups (2x), he is a valuable asset for companies in need of expert guidance on scaling technology, product strategy, growing online presence, or roadmaps for implementing technology and cost management. His broad areas of expertise include distributed computing, technology architecture, business development, software development, strategic planning, cost management, agile methodologies, and implementing tech platforms. Josh has been part of multiple acqusitions. Throughout his career, Mr. Jordan has held leadership positions at tech companies including Supervillain Software Group (CEO), Candor USA (CTO), Tenex Developers (CEO), Cimpress (Solutions Architect), Novus Partners (Software Architect), Financial Diligence Networks (acquired by Novus Partners), Amazon, and Vistaprint. As Founder & CEO of Tenex in 2016, he has bootstrapped the software solutions company from ground zero and grown revenue to generate $1.5 million from 30 clients in 18 months. He also worked in 2016 as a Solution Architect for Cimpress, where he designed the API product and managed two teams of eight developers each. This follows roles as Software Architect for Novus Partners and FDN, where he led technology integration for Novus after it acquired FDN. He previously worked as a Software Development Engineer with Amazon and as a Senior Software Engineer with Vistaprint, where he developed a no-touch electronic marketing solutions system for small businesses. Josh holds an MS in Software Engineering from the Rochester Institute of Technology and a BS in Computer Science & Computer and Systems Engineering from the Rensselaer Polytechnic Institute. He also holds a patent for Search Engine Optimization Assistant from his work with Vistaprint. Josh's company Tenex Developers was recently acquired by Candor USA for a multi-million dollar deal and Candor USA made Josh its new CTO.",https://twitter.com/joshjordanwhat,https://www.linkedin.com/in/joshjordan42/,,"Rensselaer Polytechnic Institute, Rochester Institute of Technology"
Joshua Timberman,https://www.crunchbase.com/person/joshua-timberman,Principal Operations Engineer,"Broomfield, Colorado, United States",,https://twitter.com/jtimberman,https://www.linkedin.com/in/jtimberman/,,DeVry University
Jostin Darlington,https://www.crunchbase.com/person/jostin-darlington,Co-Founder,"Seattle, Washington, United States",,,https://www.linkedin.com/in/jostin,,
Juan P Ruiz,https://www.crunchbase.com/person/juan-p-ruiz,Enterprise Support Manager - ESM,,,http://twitter.com/subnetangel,https://www.linkedin.com/in/juanparuiz,http://www.facebook.com/juanpa.ruiz,
Judd Schoenholtz,https://www.crunchbase.com/person/judd-schoenholtz,Co-Founder & CEO,"Los Angeles, California, United States",,,http://www.linkedin.com/in/juddschoenholtz/en,,Columbia University
Judy Drew Fairchid,https://www.crunchbase.com/person/judy-drew-fairchid,Team Member,,"She advises the team and the executives writing in the newsletters. She contributed to several large account websites including AOL. She writes and edits out of Charleston, South Carolina in the United States.",,,,
Julia French,https://www.crunchbase.com/person/julia-french,Founder & Non Executive Director,"San Francisco, California, United States",Julia French is the Founder & Non-Executive Director at Founders for Founders. She attended the University of Puget Sound.,,http://www.linkedin.com/in/juliafrench,http://www.facebook.com/juliafrench,University of Puget Sound
Julia Hoffmann,https://www.crunchbase.com/person/julia-hoffmann,Board Member,"San Francisco, California, United States",,https://twitter.com/juliaehoffmann,https://www.linkedin.com/in/juliaehoffmann,https://www.facebook.com/julia.e.hoffmann,
Juliana Spofford,https://www.crunchbase.com/person/juliana-spofford,General Counsel & Chief Privacy Officer,,"Juliana Spofford is the General Counsel and Chief Privacy Officer at Aidentified, LLC. Juliana Spofford attended Northeastern University School of Law.",,http://www.linkedin.com/pub/juliana-spofford/22/262/195,,"Northeastern University School of Law, Smith College"
Julie Jiaohui Tang,https://www.crunchbase.com/person/julie-jiaohui-tang,Sr. Marketing Campaign Manager,"Los Angeles, California, United States",Julie Jiaohui Tang is a Sr. Marketing Campaign Manager at Amazon Web Services (AWS). She attended University of Southern California.,https://twitter.com/JulieJiaohui,https://www.linkedin.com/in/juliejiaohuitang/,https://www.facebook.com/jiaohuit,
Julie Sandler,https://www.crunchbase.com/person/julie-sandler,Co-founding General Partner and Managing Director,"Seattle, Washington, United States",Presidential Leadership Scholar at Presidential Leadership Scholars.,http://twitter.com/juliesandler,http://www.linkedin.com/in/juliesandler,,"Harvard Business School, Stanford University"
Julie Solomon,https://www.crunchbase.com/person/julie-solomon,SVP & Head of Sales (North America),"San Francisco, California, United States",Julie Solomon is the SVP & Head of Sales (North America) at Yodlee.,,https://www.linkedin.com/in/juliesolomonphd/,,
Julien Groues,https://www.crunchbase.com/person/julien-groues,General Manager - France and Benelux,"Paris, Ile-de-France, France",Julien Groues is the General Manager - France and Benelux Amazon Web Services. Attended University of Rochester - Simon Business School.,,https://www.linkedin.com/in/julien-groues-3813a6,,
Julien Simon,https://www.crunchbase.com/person/julien-simon,"Global Technical Evangelist, Artificial Intelligence & Machine Learning","Paris, Ile-de-France, France",,http://twitter.com/julsimon,http://www.linkedin.com/in/juliensimon,https://www.facebook.com/JulienAWS,Sorbonne University Pierre and Marie Curie Campus
Julio Faerman,https://www.crunchbase.com/person/julio-faerman,Developer Relations Engineer,"São Paulo, Sao Paulo, Brazil",,,https://www.linkedin.com/in/faermanj,,
Justin Beard,https://www.crunchbase.com/person/justin-beard,Director of Partnerships - GoCanvas & Device Magic,"Raleigh, North Carolina, United States",Justin Beard is the Director of Partnerships at GoCanvas. He attended University of North Carolina Wilmington.,,https://www.linkedin.com/in/justinbeard1/,,
Justin Christian,https://www.crunchbase.com/person/justin-christian-2,Manager Security Analytics,"Aurora, Colorado, United States",Justin Christian is a Manager Security Analytics at Amazon Web Services (AWS). He attended the University of Wyoming.,,https://www.linkedin.com/in/justindchristian,,"East Tennessee State University, University of Wyoming"
Justin Couch,https://www.crunchbase.com/person/justin-couch,Software Development Manager - Core Networking,"Sydney, New South Wales, Australia",Justin Couch is the Software Development Manager - Core Networking at Amazon Web Services. Attended University of Sydney.,,http://www.linkedin.com/in/justincouch,,University of Sydney
Justin Forth,https://www.crunchbase.com/person/justin-forth,"Senior Business Development Manager - VC & PE Lead, AWS Marketplace","San Francisco, California, United States","Justin Forth is working as a Venture Capital & Private Equity Lead at AWS Marketplace and previously a startup partnerships manager at Amazon Web Services, working with venture-backed startups building on AWS to accelerate their growth. Previously, he was the Director of Business Development at THX Ltd. since March 2016. Prior to joining THX, he worked as director of business development at PubNative, senior manager for US business development at AppLift, and account executive at Sharp Electronics. Forth finished his Bachelor of Arts at International Relations and Political Science at the University of California in Davis.",https://twitter.com/justinforth?lang=en,https://www.linkedin.com/in/justinforth,,University of California Davis
Justin Gruss,https://www.crunchbase.com/person/justin-gruss,Product Designer,"London, England, United Kingdom",,https://twitter.com/justingruss,https://www.linkedin.com/in/justingruss/,,University of Birmingham
Justin Honaman,https://www.crunchbase.com/person/justin-honaman,"HEAD, WORLDWIDE CONSUMER PRODUCTS & RETAIL GTM","Atlanta, Georgia, United States","Justin Honaman is the Head, Worldwide Consumer Products & Retail GTM and Head, Worldwide Food & Beverage at Amazon",https://twitter.com/jhonaman?lang=en,https://www.linkedin.com/in/justinhonaman/,,
Justin Rowe,https://www.crunchbase.com/person/justin-rowe,Sr. Software Development Manager,,"Justin is the V.P. of Engineering at Quri. Justin held previous positions as the V.P. of Engineering at SAP, SuccessFactors, and CubeTree. Prior to CubeTree, Justin was the Director of Engineering at Citizen Sports and ProTrade.  Justin has a B.S. in Computer Science from Stanford University.",,https://www.linkedin.com/in/justinrowe,,Stanford University
Kaj Pedersen,https://www.crunchbase.com/person/kaj-pedersen,CTO,"Seattle, Washington, United States",Kaj Pedersen is the Chief Technology Officer at AstrumU. Kaj Pedersen attended University of Wolverhampton.,http://twitter.com/KajOPP,http://www.linkedin.com/in/kajpedersen,,University of Wolverhampton
Kalyan Krishnamurthy,https://www.crunchbase.com/person/kalyan-krishnamurthy,CEO,"Singapore, Asia","Mr. Kalyan Krishnamurthy is the CEO of Flipkart. Prior to joining Flipkart, Mr. Krishnamurthy served as the Director of Finance and Portfolio Companies at Tiger Global Management. Prior to Tiger Global, Mr. Krishnamurthy held various senior positions such as Director of Financial Planning and Analysis at eBay Asia-Pacific and Country Finance Director (South-east Asia, Hong Kong) at eBay. He worked at Procter & Gamble. Mr. Krishnamurthy holds an MBA degree from Asian Institute of Management, the Philippines, and another MBA in Finance from UIUC College of Business, Illinois (US).",https://twitter.com/_kalyan_k,http://www.linkedin.com/in/kalyankrishnamurthy,,"Asian Institute of Management, University of Illinois"
Kam Syed,https://www.crunchbase.com/person/kam-syed,"Sales Manager, Strategic Accounts","Seattle, Washington, United States",Kam Syed is the Sales Leader for Global and Strategic Accounts at AWS. Kam Syed attended Harvard University.,https://twitter.com/4kamsyed,https://www.linkedin.com/in/kamsy/,,"University of Madras, University of Wales"
